date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2022-07-01,80,24,41,57,90,72,95,75,63,40,35,46,46,77,55,79,93,73,64,70,62,100,37,90,74,68,63,79,69,66,30,70,28,83,48,55,0,35,64,50,75,47,56,28
2022-08-01,78,32,45,98,74,67,100,84,62,44,41,46,60,77,55,85,93,70,69,73,78,60,43,91,69,76,68,81,63,70,61,84,29,79,58,55,0,38,64,42,59,67,70,33
2022-09-01,79,26,41,78,66,67,81,90,58,41,36,48,51,79,51,79,92,58,68,70,67,59,45,93,70,69,62,83,64,51,61,65,26,76,52,63,0,39,56,47,43,36,64,28
2022-10-01,73,31,41,68,75,63,66,85,54,42,40,45,55,81,51,78,88,62,67,70,59,57,36,89,67,68,65,81,68,46,67,71,27,71,49,67,0,36,69,44,45,21,67,30
2022-11-01,73,39,48,65,62,66,75,71,55,88,35,45,63,79,54,81,83,57,68,69,61,40,47,86,63,68,60,83,69,45,45,78,27,76,44,56,0,36,61,43,35,19,60,28
2022-12-01,74,47,44,32,42,48,67,49,45,100,22,46,29,82,40,67,79,49,58,63,41,31,49,96,73,58,49,70,51,35,15,74,21,65,43,42,0,42,68,33,0,7,33,20
2023-01-01,79,58,43,35,60,63,80,53,49,71,27,45,35,80,58,69,87,58,63,77,40,42,29,98,71,71,64,80,49,37,42,68,29,77,42,41,0,44,73,13,31,8,40,25
2023-02-01,74,46,36,62,68,80,89,64,59,47,35,43,54,75,57,87,93,67,70,74,55,46,35,91,61,79,71,84,57,48,59,83,30,98,45,58,0,44,67,17,20,16,64,32
2023-03-01,81,30,38,85,74,74,75,75,59,43,44,44,71,79,53,84,89,60,71,72,67,77,40,82,61,75,67,87,67,55,68,80,31,89,49,52,0,46,60,34,18,22,81,34
2023-04-01,77,25,45,58,63,57,60,73,54,45,41,43,48,90,44,74,88,58,70,70,63,69,45,96,71,68,56,79,52,54,43,70,28,75,48,61,0,45,72,48,25,18,60,31
2023-05-01,79,24,39,84,78,67,68,87,64,44,45,43,69,76,49,89,87,67,72,67,65,73,45,83,63,78,67,90,68,69,67,73,32,93,53,53,0,43,59,43,42,29,81,41
2023-06-01,76,23,43,63,82,75,76,69,56,41,41,45,47,78,47,83,96,91,72,66,61,78,42,92,65,74,72,87,59,66,48,94,28,100,43,65,0,42,69,50,24,22,62,39
2023-07-01,76,24,45,65,75,69,61,65,56,43,35,43,41,77,48,82,84,83,70,69,62,86,46,86,66,78,71,83,70,68,41,85,28,82,37,44,0,43,74,72,16,16,54,39
2023-08-01,73,37,42,93,63,59,62,77,59,48,44,42,63,75,46,82,83,63,72,67,75,68,76,82,59,78,67,79,65,75,68,74,28,72,40,75,0,40,65,49,17,25,85,40
2023-09-01,75,43,43,81,51,50,74,77,58,48,38,39,57,81,50,85,84,61,74,67,60,77,48,89,67,74,58,83,66,58,78,86,28,69,41,59,0,46,66,41,0,19,68,38
2023-10-01,75,41,46,73,57,52,55,79,62,47,40,48,64,77,48,79,80,59,74,67,71,64,43,82,63,71,64,85,66,57,74,71,28,64,44,76,0,33,77,50,21,24,70,40
2023-11-01,70,49,51,62,62,57,58,75,55,37,37,42,61,79,41,77,82,58,72,67,46,57,38,81,58,71,62,79,66,57,51,65,28,70,35,41,0,37,77,64,0,19,60,42
2023-12-01,72,60,51,28,38,40,40,76,44,43,26,41,26,87,38,72,74,47,61,65,35,43,35,85,64,59,51,70,48,46,14,69,22,61,34,28,0,42,89,30,0,5,33,67
2024-01-01,81,63,49,35,49,58,41,66,52,52,25,41,35,77,53,83,83,59,68,75,41,48,46,88,66,77,63,85,64,60,24,86,30,76,42,44,0,44,95,27,24,10,37,74
2024-02-01,74,50,44,66,66,46,33,69,61,44,39,34,53,80,50,95,83,64,73,71,55,51,38,79,54,83,70,89,84,53,50,99,32,75,38,66,0,44,61,34,23,24,61,46
2024-03-01,72,34,44,85,51,52,34,71,59,44,46,37,64,85,44,87,83,62,71,65,65,44,43,73,58,75,61,85,78,62,82,95,29,75,44,54,0,39,85,41,33,29,68,82
2024-04-01,76,18,47,77,62,49,35,81,57,45,43,38,57,84,44,91,83,62,72,64,64,48,46,83,56,75,59,83,79,69,60,71,29,73,47,56,0,42,68,35,21,24,61,85
2024-05-01,72,26,44,96,69,52,31,82,67,46,46,36,61,76,47,87,78,63,72,62,64,74,49,79,55,79,65,91,90,76,100,78,31,69,45,71,0,35,80,39,28,36,71,85
2024-06-01,75,31,43,70,57,45,33,73,58,49,36,33,50,75,44,84,78,79,63,62,60,67,43,75,54,74,61,84,66,100,94,77,28,70,39,58,0,41,75,31,23,27,61,73
2024-07-01,76,22,49,72,67,47,33,68,59,51,43,39,56,78,48,87,80,74,66,68,56,82,45,80,57,74,64,86,65,78,64,79,29,72,42,62,0,44,73,32,18,20,58,90
2024-08-01,76,22,45,98,61,46,42,73,61,44,49,38,71,86,49,88,79,62,71,69,71,63,43,79,57,78,64,89,78,88,93,100,28,68,53,73,0,44,59,36,0,32,82,93
2024-09-01,75,24,48,81,55,54,39,77,60,43,41,36,57,83,43,84,86,57,70,66,61,56,47,81,57,76,58,88,66,64,77,67,29,69,44,61,0,41,83,45,28,30,68,88
2024-10-01,73,35,47,72,52,46,31,86,59,45,43,37,58,79,48,80,84,63,71,64,58,54,38,75,54,73,56,84,64,60,82,68,27,66,43,69,0,38,76,33,20,30,70,84
2024-11-01,76,56,55,65,43,44,31,66,52,40,33,37,58,79,44,80,81,57,72,61,46,44,31,73,50,73,57,78,73,62,82,65,24,65,40,65,0,40,81,33,0,25,63,77
2024-12-01,66,66,55,30,31,35,42,50,45,39,25,34,35,87,39,84,79,50,61,64,37,32,25,80,55,62,53,74,54,38,17,49,20,55,32,59,0,44,86,28,0,15,40,65
2025-01-01,78,54,50,47,43,53,36,53,54,46,25,34,30,79,51,81,90,63,73,73,57,41,26,84,62,77,61,85,65,49,25,90,32,76,39,31,0,46,90,28,16,12,44,81
2025-02-01,74,46,46,59,43,93,33,68,62,47,38,35,63,79,49,100,87,61,78,66,58,44,34,78,55,84,69,90,78,55,69,74,31,97,41,63,0,42,91,100,19,25,69,92
2025-03-01,71,34,46,77,44,59,28,70,63,46,59,35,52,83,50,93,77,57,74,62,63,44,39,69,49,76,69,85,72,70,90,70,28,73,43,67,0,36,84,34,20,32,79,86
2025-04-01,75,22,52,68,43,50,36,66,57,54,37,33,56,100,45,90,85,60,74,64,57,46,41,76,55,71,57,85,67,66,78,68,24,70,56,71,0,40,88,43,22,25,66,82
2025-05-01,78,26,55,81,44,72,38,78,64,40,42,34,55,77,44,96,84,62,77,64,62,61,43,75,50,77,60,92,84,77,88,51,28,83,43,75,0,37,72,74,0,34,76,89
2025-06-01,75,31,55,72,40,48,35,75,62,44,41,39,60,78,45,97,84,82,77,69,57,66,43,77,48,79,61,89,80,53,66,76,28,79,43,59,0,37,95,34,24,27,66,84
2025-07-01,76,29,61,67,39,65,31,61,65,40,36,33,50,81,55,90,84,71,72,74,66,68,37,77,55,81,100,100,72,46,41,87,34,89,47,58,0,40,100,55,0,17,48,100
2025-08-01,76,29,62,65,38,70,30,70,66,45,42,32,59,75,54,93,81,62,74,72,63,57,43,76,53,82,69,91,70,50,80,70,30,96,47,73,0,34,82,53,17,29,67,88
2025-09-01,75,31,56,70,34,51,26,73,61,41,44,33,49,81,53,95,84,52,74,71,60,53,43,73,50,81,63,88,71,44,71,59,27,75,36,62,0,38,93,39,0,24,62,83
2025-10-01,76,46,57,78,45,45,31,75,60,48,41,31,62,83,51,94,88,57,82,59,67,54,33,75,52,76,58,91,64,43,65,63,28,76,49,67,0,35,97,31,0,30,63,83
